id,lng,lat,topic,sentiment,temperature_avg
1.12E+18,0.27,51.19,Seriousness of Gas Emissions,0.54,3.93
1.12E+18,-73.97,40.78,Impact of Resource Overconsumption,-0.07,0.77
1.12E+18,34.78,32.08,Weather Extremes,0.1,-0.01
1.12E+18,-0.22,51.49,Weather Extremes,-0.05,4.06
1.12E+18,-73.07,40.82,Seriousness of Gas Emissions,0.16,0.77
1.12E+18,-1.13,53.52,Weather Extremes,-0.05,4.98
1.12E+18,-83.05,42.33,Weather Extremes,0.01,8.26
1.12E+18,8.45,45.13,Weather Extremes,0.44,2.26
1.12E+18,-117.08,32.64,Weather Extremes,0.05,-1.44
1.12E+18,-114.01,51.37,Seriousness of Gas Emissions,-0.52,-2.9
1.12E+18,-1.26,52.53,Seriousness of Gas Emissions,-0.47,4.85
1.12E+18,-119.9,36.26,Impact of Resource Overconsumption,-0.07,-3.13
1.12E+18,3.39,6.45,Weather Extremes,0.73,0.72
1.12E+18,-0.67,52.8,Seriousness of Gas Emissions,-0.4,4.34
1.12E+18,30.38,-29.6,Weather Extremes,0.73,0.05
1.12E+18,-77.04,38.9,Impact of Resource Overconsumption,-0.07,3.87
1.12E+18,-117.16,32.72,Seriousness of Gas Emissions,0.48,-1.44
1.12E+18,-2,57.32,Weather Extremes,0.46,4.33
1.12E+18,-1.54,52.29,Seriousness of Gas Emissions,0.28,4.85
1.12E+18,115.86,-31.95,Weather Extremes,-0.05,-0.52
1.12E+18,-0.13,51.51,Weather Extremes,-0.05,4.06
1.12E+18,18.42,-33.93,Seriousness of Gas Emissions,0.53,-0.91
1.12E+18,-83.11,32.33,Weather Extremes,-0.47,2.34
1.12E+18,144.96,-37.81,Seriousness of Gas Emissions,0.54,-2.29
1.12E+18,-110.97,32.22,Seriousness of Gas Emissions,-0.36,1.36
1.12E+18,-97.34,33.36,Weather Extremes,0.19,5.11
1.12E+18,-73.88,40.85,Weather Extremes,-0.54,0.77
1.12E+18,0.05,51.46,Weather Extremes,-0.05,3.93
1.12E+18,-2.08,51.9,Seriousness of Gas Emissions,-0.73,4.72
1.12E+18,-1.33,50.67,Seriousness of Gas Emissions,-0.4,3.69
1.12E+18,-0.13,51.51,Seriousness of Gas Emissions,0.55,4.06
1.12E+18,-65.96,18.38,Weather Extremes,0.61,-0.16
1.12E+18,-99.51,31.82,Seriousness of Gas Emissions,-0.11,5.15
1.12E+18,3.88,43.61,Seriousness of Gas Emissions,0.62,-0.28
1.12E+18,145.14,-38.07,Seriousness of Gas Emissions,-0.58,-2.54
1.12E+18,-0.13,51.51,Weather Extremes,-0.35,4.06
1.12E+18,-97.34,33.36,Weather Extremes,0.64,5.11
1.12E+18,-3.08,51.16,Weather Extremes,-0.05,4.78
1.12E+18,-3.7,40.42,Weather Extremes,-0.05,-0.55
1.12E+18,-122.33,47.61,Weather Extremes,0.77,-2.37
1.12E+18,-98.9,32.76,Impact of Resource Overconsumption,0.17,5.57
1.12E+18,153.02,-27.47,Seriousness of Gas Emissions,0.53,-2.41
1.12E+18,-3.2,51.5,Seriousness of Gas Emissions,-0.11,4.78
1.12E+18,8.81,53.08,Weather Extremes,0.45,7.89
1.12E+18,-77.04,38.9,Seriousness of Gas Emissions,0.6,3.87
1.12E+18,-0.38,50.82,Weather Extremes,-0.05,3.74
1.12E+18,-122.27,37.87,Weather Extremes,-0.33,-3.58
1.12E+18,-122.27,37.87,Weather Extremes,-0.68,-3.58
1.12E+18,-1.26,52.53,Weather Extremes,-0.66,4.85
1.12E+18,-0.13,51.51,Weather Extremes,-0.05,4.06
1.12E+18,-0.5,51.4,Weather Extremes,0.09,4.06
1.12E+18,-105.99,34.57,Weather Extremes,0.31,3.05
1.12E+18,-4,56,Impact of Resource Overconsumption,-0.04,4.96
1.12E+18,-79.41,43.64,Impact of Resource Overconsumption,-0.26,8.55
1.12E+18,39.67,-4.05,Seriousness of Gas Emissions,-0.49,0.56
1.12E+18,-74.08,40.73,Weather Extremes,-0.67,1.44
1.12E+18,-1.9,52.48,Seriousness of Gas Emissions,-0.4,4.85
1.12E+18,-4.75,50.42,Seriousness of Gas Emissions,0.54,4.21
1.12E+18,-79.42,43.7,Weather Extremes,-0.48,8.55
1.12E+18,-1.26,52.53,Weather Extremes,0.61,4.85
1.12E+18,0.12,52.2,Weather Extremes,-0.05,3.5
1.12E+18,-120.5,44,Weather Extremes,-0.69,-3.73
1.12E+18,-97.11,32.7,Weather Extremes,-0.49,4.82
1.12E+18,1.16,52.06,Seriousness of Gas Emissions,0.49,2.84
1.12E+18,-83.19,42.21,Weather Extremes,0.54,8.26
1.12E+18,28.04,-26.2,Weather Extremes,0.73,0.38
1.12E+18,-1.13,52.64,Seriousness of Gas Emissions,-0.4,4.85
1.12E+18,0.12,52.2,Seriousness of Gas Emissions,0.53,3.5
1.12E+18,-77.05,38.9,Seriousness of Gas Emissions,0.73,3.87
1.12E+18,-1.33,50.67,Weather Extremes,-0.11,3.69
1.12E+18,-92.5,34.75,Seriousness of Gas Emissions,0.26,4.84
1.12E+18,-0.13,51.51,Seriousness of Gas Emissions,0.64,4.06
1.12E+18,-82.53,27.34,Weather Extremes,-0.28,0.22
1.12E+18,-118.76,36.7,Weather Extremes,-0.48,-1.84
1.12E+18,-87.15,34.99,Impact of Resource Overconsumption,-0.73,2.97
1.12E+18,-2,54,Seriousness of Gas Emissions,-0.4,5.14
1.12E+18,-1.21,48.12,Seriousness of Gas Emissions,0.13,2.58
1.12E+18,-0.62,54.48,Weather Extremes,-0.05,3.87
1.12E+18,-2.07,57.36,Weather Extremes,-0.13,4.33
1.12E+18,-7.31,54.99,Weather Extremes,-0.14,4.63
1.12E+18,1.08,51.07,Weather Extremes,-0.52,3.63
1.12E+18,-3.2,55.95,Weather Extremes,0.43,4.92
1.12E+18,-1.13,52.64,Weather Extremes,-0.37,4.85
1.12E+18,7.5,9.06,Impact of Resource Overconsumption,0.35,-0.18
1.12E+18,-72.4,5.34,Seriousness of Gas Emissions,0.53,0.49
1.12E+18,-1.26,52.53,Seriousness of Gas Emissions,-0.4,4.85
1.12E+18,31.62,-27.38,Weather Extremes,0.73,1.26
1.12E+18,-80.19,25.77,Weather Extremes,-0.58,0.61
1.12E+18,-88.04,44.63,Weather Extremes,-0.48,5.6
1.12E+18,151.22,-33.85,Seriousness of Gas Emissions,-0.45,-1.34
1.12E+18,-117.16,32.72,Impact of Resource Overconsumption,0.16,-1.44
1.12E+18,-116.78,34.69,Weather Extremes,-0.26,-0.96
1.12E+18,1.17,51.08,Weather Extremes,-0.5,3.63
1.12E+18,-96.18,48.12,Weather Extremes,-0.15,3.38
1.12E+18,-86.47,40.05,Seriousness of Gas Emissions,-0.35,6.26
1.12E+18,-2,54,Weather Extremes,-0.16,5.14
1.12E+18,-83.05,42.33,Seriousness of Gas Emissions,0.15,8.26
1.12E+18,-123.26,44.56,Weather Extremes,0.23,-2.88
1.12E+18,-97.74,30.27,Impact of Resource Overconsumption,-0.5,3.51
1.12E+18,-122.48,48.75,Seriousness of Gas Emissions,0.24,-1.8
1.12E+18,0.5,52.24,Seriousness of Gas Emissions,-0.49,3.5
1.12E+18,-0.37,50.81,Impact of Resource Overconsumption,-0.28,3.74
1.12E+18,-1.24,51.04,Seriousness of Gas Emissions,-0.4,4.35
1.12E+18,-106.65,35.08,Weather Extremes,-0.34,2.31
1.12E+18,-72.67,41.67,Weather Extremes,-0.35,0.81
1.12E+18,-8.71,51.63,Impact of Resource Overconsumption,-0.65,3.84
1.12E+18,1.29,52.63,Seriousness of Gas Emissions,-0.49,2.84
1.12E+18,-75.69,45.42,Weather Extremes,0.13,7.12
1.12E+18,30.06,-1.95,Seriousness of Gas Emissions,0.6,0.04
1.12E+18,-116.78,34.69,Weather Extremes,-0.4,-0.96
1.12E+18,-123.19,49.2,Seriousness of Gas Emissions,0.03,-1.23
1.12E+18,-86.47,40.05,Seriousness of Gas Emissions,-0.29,6.26
1.12E+18,-71.6,41.8,Weather Extremes,0.01,0.76
1.12E+18,67.01,24.86,Weather Extremes,0.73,2.3
1.12E+18,-76.48,44.23,Seriousness of Gas Emissions,0.5,7.46
1.12E+18,-7.4,53,Weather Extremes,-0.14,4.44
1.12E+18,-121.6,48.26,Seriousness of Gas Emissions,0.07,-2.02
1.12E+18,-0.13,51.51,Weather Extremes,-0.59,4.06
1.12E+18,-1.42,53.25,Seriousness of Gas Emissions,-0.49,4.98
1.12E+18,-1.25,51.5,Seriousness of Gas Emissions,0.14,4.35
1.12E+18,-3.08,51.16,Seriousness of Gas Emissions,-0.4,4.78
1.12E+18,-2.6,51.46,Seriousness of Gas Emissions,-0.25,4.72
1.12E+18,-122.67,45.52,Impact of Resource Overconsumption,-0.76,-2.63
1.12E+18,-2.6,51.46,Seriousness of Gas Emissions,-0.49,4.72
1.12E+18,150.54,-34.95,Weather Extremes,-0.23,-1.51
1.12E+18,-1.15,52.95,Weather Extremes,-0.51,4.85
1.12E+18,-88.22,39.76,Weather Extremes,-0.43,5.4
1.12E+18,-0.15,51.29,Impact of Resource Overconsumption,-0.18,4.06
1.12E+18,-0.11,51.34,Weather Extremes,-0.05,4.06
1.12E+18,-71.06,42.36,Seriousness of Gas Emissions,-0.44,2.21
1.12E+18,-81.25,42.98,Impact of Resource Overconsumption,-0.5,8.03
1.12E+18,151.22,-33.85,Seriousness of Gas Emissions,0.34,-1.34
1.12E+18,-4.63,55.46,Impact of Resource Overconsumption,-0.52,4.71
1.12E+18,-106.46,31.78,Weather Extremes,-0.42,3.05
1.12E+18,-1.47,53.38,Seriousness of Gas Emissions,0.52,4.98
1.12E+18,-83.11,32.33,Weather Extremes,-0.4,2.34
1.12E+18,-0.13,51.51,Seriousness of Gas Emissions,-0.4,4.06
1.12E+18,-0.13,51.51,Impact of Resource Overconsumption,0.03,4.06
1.12E+18,-1.26,52.53,Seriousness of Gas Emissions,-0.4,4.85
1.12E+18,145,-37,Seriousness of Gas Emissions,-0.11,-2.29
1.12E+18,-0.54,53.23,Weather Extremes,-0.1,3.96
1.12E+18,-0.15,51.29,Weather Extremes,-0.48,4.06
1.12E+18,-118.24,34.05,Seriousness of Gas Emissions,0.69,-3.13
1.12E+18,-2,54,Seriousness of Gas Emissions,-0.4,5.14
1.12E+18,0.5,52.24,Weather Extremes,-0.37,3.5
1.12E+18,-82.4,27.77,Weather Extremes,-0.72,0.22
1.12E+18,-0.12,52.33,Seriousness of Gas Emissions,-0.21,4.34
1.12E+18,-0.1,51.54,Weather Extremes,0.15,4.06
1.12E+18,-79.39,43.67,Weather Extremes,0.01,8.55
1.12E+18,-0.13,51.51,Weather Extremes,-0.1,4.06
1.12E+18,-81.23,42.98,Impact of Resource Overconsumption,0.56,8.03
1.12E+18,-0.31,51.51,Weather Extremes,-0.1,4.06
1.12E+18,174.78,-41.29,Weather Extremes,-0.1,-1.94
1.12E+18,-0.13,51.51,Weather Extremes,-0.74,4.06
1.12E+18,-3.87,57.59,Seriousness of Gas Emissions,0.16,4.63
1.12E+18,-105.61,38.73,Seriousness of Gas Emissions,-0.05,2.54
1.12E+18,-0.13,51.51,Weather Extremes,-0.27,4.06
1.12E+18,-122.17,37.43,Weather Extremes,0.07,-3.58
1.12E+18,-75.04,43.02,Weather Extremes,0.7,6.55
1.12E+18,-1.97,52.5,Seriousness of Gas Emissions,-0.4,4.85
1.12E+18,-6.37,54.33,Seriousness of Gas Emissions,-0.4,4.75
1.12E+18,-73.97,41.6,Weather Extremes,-0.71,1.63
1.12E+18,1.25,51.83,Weather Extremes,-0.05,3.63
1.12E+18,27.24,-25.67,Weather Extremes,0.73,0.85
1.12E+18,-122.67,45.52,Seriousness of Gas Emissions,-0.16,-2.63
1.12E+18,-71.11,42.38,Seriousness of Gas Emissions,0.12,2.21
1.12E+18,3.65,50.99,Seriousness of Gas Emissions,0.46,5.92
1.12E+18,174.76,-36.85,Impact of Resource Overconsumption,0.09,-2.53
1.12E+18,18.5,-33.88,Weather Extremes,0.73,-0.91
1.12E+18,-82.36,36.3,Seriousness of Gas Emissions,0.69,3.86
1.12E+18,-86.77,36.16,Weather Extremes,0.19,4.01
1.12E+18,-2.97,56.46,Weather Extremes,-0.46,4.61
1.12E+18,-71.83,52.48,Weather Extremes,-0.51,6.21
1.12E+18,4.89,52.37,Seriousness of Gas Emissions,0.12,5.01
1.12E+18,-104.98,39.74,Weather Extremes,0.37,2.73
1.12E+18,-81.25,42.98,Impact of Resource Overconsumption,0.56,8.03
1.12E+18,-0.13,51.51,Weather Extremes,-0.05,4.06
1.12E+18,-97.74,30.27,Weather Extremes,0.25,3.51
1.12E+18,-90.24,38.65,Seriousness of Gas Emissions,-0.31,4.99
1.12E+18,-123.12,49.25,Seriousness of Gas Emissions,0.11,-1.23
1.12E+18,-1.08,53.96,Seriousness of Gas Emissions,-0.4,4.98
1.12E+18,-116.78,34.69,Impact of Resource Overconsumption,-0.31,-0.96
1.12E+18,-76.94,39.52,Seriousness of Gas Emissions,-0.11,2.74
1.12E+18,-1.26,51.75,Impact of Resource Overconsumption,-0.59,4.35
1.12E+18,-66.12,43.84,Seriousness of Gas Emissions,-0.56,1.34
1.12E+18,-116.78,34.69,Seriousness of Gas Emissions,-0.58,-0.96
1.12E+18,-0.07,53.57,Seriousness of Gas Emissions,-0.48,3.96
1.12E+18,1.34,52.92,Seriousness of Gas Emissions,0.53,2.84
1.12E+18,-0.13,51.51,Seriousness of Gas Emissions,0.51,4.06
1.12E+18,-1.26,51.75,Weather Extremes,-0.1,4.35
1.12E+18,-81.25,41.15,Weather Extremes,0.54,7.79
1.12E+18,-0.13,51.51,Weather Extremes,-0.05,4.06
1.12E+18,-89.13,30.71,Weather Extremes,-0.66,2.79
1.12E+18,28.97,41.01,Impact of Resource Overconsumption,0.63,1.63
1.12E+18,-0.13,51.51,Weather Extremes,-0.1,4.06
1.12E+18,23.79,61.5,Seriousness of Gas Emissions,0.2,2.22
1.12E+18,145.77,-16.92,Seriousness of Gas Emissions,-0.45,-1.14
1.12E+18,3.39,6.46,Seriousness of Gas Emissions,-0.11,0.72
1.12E+18,4.6,60.99,Seriousness of Gas Emissions,-0.4,0
1.12E+18,-0.13,51.51,Weather Extremes,0.14,4.06
1.12E+18,-113.47,53.55,Weather Extremes,-0.75,-4.02
1.12E+18,-87.62,41.88,Weather Extremes,-0.27,6.62
1.12E+18,-80.98,35.31,Weather Extremes,-0.16,3.54
1.12E+18,-119.02,35.37,Seriousness of Gas Emissions,0.33,-2.93
1.12E+18,-3.4,55.99,Weather Extremes,-0.1,4.92
1.12E+18,-77.04,38.9,Impact of Resource Overconsumption,0.78,3.87
1.12E+18,-122.75,53.91,Seriousness of Gas Emissions,0.03,-3.64
1.12E+18,-90.08,29.95,Impact of Resource Overconsumption,-0.66,2.61
1.12E+18,-83.92,35.96,Weather Extremes,-0.55,3.27
1.12E+18,-121.74,38.54,Weather Extremes,-0.59,-4.01
1.12E+18,144.83,-37.67,Seriousness of Gas Emissions,-0.75,-2.29
1.12E+18,115.86,-31.95,Seriousness of Gas Emissions,0.6,-0.52
1.12E+18,-90.51,14.64,Impact of Resource Overconsumption,0.77,0.96
1.12E+18,29.89,31.2,Impact of Resource Overconsumption,0.77,0.8
1.12E+18,-0.42,51.25,Weather Extremes,-0.05,4.06
1.12E+18,-71.8,42.26,Weather Extremes,-0.05,2.21
1.12E+18,13.24,-8.83,Impact of Resource Overconsumption,-0.66,1.98
1.12E+18,-79.42,43.7,Weather Extremes,0,8.55
1.12E+18,150.89,-34.42,Seriousness of Gas Emissions,-0.17,-1.51
1.12E+18,-0.13,51.51,Weather Extremes,0.07,4.06
1.12E+18,-90.07,29.95,Weather Extremes,-0.74,2.61
1.12E+18,-6.26,53.35,Seriousness of Gas Emissions,-0.37,4.95
1.12E+18,-79.38,43.65,Seriousness of Gas Emissions,0.11,8.55
1.12E+18,-0.24,52.57,Seriousness of Gas Emissions,0.15,4.34
1.12E+18,-0.13,51.51,Weather Extremes,-0.4,4.06
1.12E+18,-7.61,33.59,Seriousness of Gas Emissions,0.5,-0.84
1.12E+18,-122.42,37.77,Weather Extremes,-0.72,-3.58
1.12E+18,-2.6,51.45,Weather Extremes,-0.1,4.72
1.12E+18,-123.12,49.25,Seriousness of Gas Emissions,-0.31,-1.23
1.12E+18,-122.33,47.6,Weather Extremes,-0.36,-2.37
1.12E+18,150.33,-33.72,Seriousness of Gas Emissions,0.54,-2.15
1.12E+18,-113.99,46.87,Impact of Resource Overconsumption,0.77,0.18
1.12E+18,-77.04,38.9,Weather Extremes,-0.13,3.87
1.12E+18,-0.13,51.51,Seriousness of Gas Emissions,-0.45,4.06
1.12E+18,4.6,60.99,Weather Extremes,-0.37,0
1.12E+18,-81.46,27.76,Seriousness of Gas Emissions,0.19,0.4
1.12E+18,-1.26,52.53,Weather Extremes,-0.05,4.85
1.12E+18,-2.34,50.8,Seriousness of Gas Emissions,-0.36,3.95
1.12E+18,-2.46,50.61,Weather Extremes,-0.1,3.95
1.12E+18,18.07,59.33,Seriousness of Gas Emissions,-0.79,3.16
1.12E+18,-9.05,53.27,Impact of Resource Overconsumption,0.11,4.48
1.12E+18,37.62,55.75,Impact of Resource Overconsumption,0.34,-4.71
1.12E+18,-118.76,36.7,Weather Extremes,0.54,-1.84
1.12E+18,174.78,-41.29,Weather Extremes,-0.35,-1.94
1.12E+18,151.22,-33.85,Seriousness of Gas Emissions,0.04,-1.34
1.12E+18,72.83,21.2,Seriousness of Gas Emissions,-0.11,1.67
1.12E+18,145,-37,Impact of Resource Overconsumption,0.46,-2.29
1.12E+18,-2.25,53.48,Seriousness of Gas Emissions,-0.49,5.14
1.12E+18,-111.72,33.61,Weather Extremes,-0.59,0.77
1.12E+18,-0.13,51.51,Weather Extremes,-0.1,4.06
1.12E+18,145.77,-16.92,Seriousness of Gas Emissions,0.64,-1.14
1.12E+18,-95.25,35.8,Weather Extremes,0.22,4.44
1.12E+18,-81.53,43.62,Impact of Resource Overconsumption,-0.26,8.58
1.12E+18,-1.57,52.66,Weather Extremes,0.02,4.85
1.12E+18,-1.89,52.98,Weather Extremes,-0.05,4.85
1.12E+18,-77.04,-12.06,Seriousness of Gas Emissions,0.53,0
1.12E+18,-3.08,51.16,Seriousness of Gas Emissions,-0.4,4.78
1.12E+18,-6.26,53.35,Seriousness of Gas Emissions,-0.11,4.95
1.12E+18,-97.11,32.7,Weather Extremes,-0.22,4.82
1.12E+18,-122.67,45.52,Weather Extremes,0.67,-2.63
1.12E+18,-77.04,38.9,Seriousness of Gas Emissions,0.6,3.87
1.12E+18,152.54,-32.05,Weather Extremes,-0.64,-1.31
1.12E+18,-99.51,31.82,Weather Extremes,-0.11,5.15
1.12E+18,-1.26,51.75,Weather Extremes,-0.05,4.35
1.12E+18,-122.53,48.17,Seriousness of Gas Emissions,0.42,-1.8
1.12E+18,-71.06,42.36,Seriousness of Gas Emissions,0.11,2.21
1.12E+18,2.35,48.85,Impact of Resource Overconsumption,-0.37,4.04
1.12E+18,145,-20,Weather Extremes,-0.05,-3.04
1.12E+18,-121.89,37.34,Seriousness of Gas Emissions,-0.58,-4.24
1.12E+18,-1.75,53.79,Weather Extremes,-0.14,4.98
1.12E+18,-117.4,33.95,Weather Extremes,-0.05,-1.71
1.12E+18,-92.5,38.25,Weather Extremes,0.64,4.84
1.12E+18,120.99,14.54,Seriousness of Gas Emissions,-0.39,1.56
1.12E+18,-1.26,52.53,Seriousness of Gas Emissions,-0.4,4.85
1.12E+18,0,51.48,Weather Extremes,-0.1,4.06
1.12E+18,-2.2,51.32,Seriousness of Gas Emissions,0.16,4.72
1.12E+18,-9.05,53.27,Weather Extremes,-0.14,4.48
1.12E+18,-0.13,51.51,Weather Extremes,-0.05,4.06
1.12E+18,-0.13,51.51,Weather Extremes,-0.05,4.06
1.12E+18,-86,50,Weather Extremes,-0.5,2.93
1.12E+18,151.22,-33.85,Seriousness of Gas Emissions,-0.6,-1.34
1.12E+18,-82.67,27.77,Weather Extremes,0.66,0.22
1.12E+18,-1.53,54.9,Weather Extremes,-0.05,4.74
1.12E+18,-118.76,36.7,Weather Extremes,-0.71,-1.84
1.12E+18,145.77,-16.92,Seriousness of Gas Emissions,0.64,-1.14
1.12E+18,-87.92,43.03,Weather Extremes,-0.5,6.37
1.12E+18,-0.13,51.51,Seriousness of Gas Emissions,0.57,4.06
1.12E+18,-122.33,47.6,Weather Extremes,0.93,-2.37
1.12E+18,-77.13,38.57,Seriousness of Gas Emissions,-0.4,3.87
1.12E+18,-4.11,56.79,Seriousness of Gas Emissions,0.19,4.96
1.12E+18,-2.97,56.46,Seriousness of Gas Emissions,-0.61,4.61
1.12E+18,141.32,24.79,Seriousness of Gas Emissions,0.51,0
1.12E+18,3.39,6.45,Weather Extremes,0.73,0.72
1.12E+18,-118.76,36.7,Weather Extremes,-0.41,-1.84
1.12E+18,-113.47,53.55,Seriousness of Gas Emissions,0.6,-4.02
1.12E+18,-8.33,52.95,Impact of Resource Overconsumption,-0.41,4.29
1.12E+18,-0.13,51.51,Weather Extremes,-0.1,4.06
1.12E+18,-79.42,43.7,Weather Extremes,-0.76,8.55
1.12E+18,-1.32,51.4,Weather Extremes,-0.05,4.35
1.12E+18,-119.81,39.53,Seriousness of Gas Emissions,0.6,-2.06
1.12E+18,-0.13,51.51,Weather Extremes,0.27,4.06
1.12E+18,-1.26,52.53,Seriousness of Gas Emissions,-0.4,4.85
1.12E+18,174.76,-36.85,Weather Extremes,-0.65,-2.53
1.12E+18,-0.13,51.51,Weather Extremes,-0.68,4.06
1.12E+18,28.19,-25.75,Weather Extremes,0.73,0.88
1.12E+18,-73.59,45.51,Impact of Resource Overconsumption,-0.46,6.79
1.12E+18,-83.5,32.75,Impact of Resource Overconsumption,-0.62,2.34
1.12E+18,-2.23,53.45,Seriousness of Gas Emissions,-0.49,5.14
1.12E+18,-0.13,51.51,Seriousness of Gas Emissions,-0.6,4.06
1.12E+18,151.22,-33.85,Seriousness of Gas Emissions,-0.38,-1.34
1.12E+18,-105.07,40.55,Seriousness of Gas Emissions,-0.07,3.03
1.12E+18,-81.17,35.9,Seriousness of Gas Emissions,0.15,3.4
1.12E+18,-122.33,47.6,Weather Extremes,0.01,-2.37
1.12E+18,-122.33,47.6,Weather Extremes,-0.16,-2.37
1.12E+18,151.21,-33.87,Weather Extremes,0.28,-1.34
1.12E+18,-91.76,43.83,Seriousness of Gas Emissions,-0.6,4.97
1.12E+18,3.88,7.37,Weather Extremes,0.73,0.76
1.12E+18,-0.88,52.25,Seriousness of Gas Emissions,-0.49,4.34
1.12E+18,-0.13,51.51,Weather Extremes,-0.3,4.06
1.12E+18,-2.6,51.46,Seriousness of Gas Emissions,-0.49,4.72
1.12E+18,-79.42,43.7,Impact of Resource Overconsumption,-0.26,8.55
1.12E+18,-122.68,45.52,Seriousness of Gas Emissions,-0.47,-2.63
1.12E+18,-120.74,43.98,Weather Extremes,-0.69,-4.29
1.12E+18,-79.23,42.9,Seriousness of Gas Emissions,-0.69,8.17
1.12E+18,-122.42,37.77,Weather Extremes,0.24,-3.58
1.12E+18,-0.13,51.51,Weather Extremes,0.06,4.06
1.12E+18,-122.27,37.87,Weather Extremes,-0.47,-3.58
1.12E+18,-84.39,33.75,Seriousness of Gas Emissions,-0.65,2.57
1.12E+18,-79.38,43.65,Impact of Resource Overconsumption,-0.26,8.55
1.12E+18,145.77,-16.92,Seriousness of Gas Emissions,0.64,-1.14
1.12E+18,-71.11,42.38,Impact of Resource Overconsumption,-0.49,2.21
1.12E+18,145.77,-16.92,Seriousness of Gas Emissions,0.64,-1.14
1.12E+18,-118.24,34.05,Impact of Resource Overconsumption,0.35,-3.13
1.12E+18,-79.53,43.79,Impact of Resource Overconsumption,-0.26,8.55
1.12E+18,-122.33,47.6,Impact of Resource Overconsumption,0.5,-2.37
1.12E+18,-1.73,55.3,Weather Extremes,-0.21,4.38
1.12E+18,-75.7,45.41,Seriousness of Gas Emissions,0.14,7.12
1.12E+18,-0.14,50.83,Seriousness of Gas Emissions,-0.49,3.74
1.12E+18,-71.06,42.36,Impact of Resource Overconsumption,-0.58,2.21
1.12E+18,144.96,-37.81,Seriousness of Gas Emissions,0.01,-2.29
1.12E+18,-74.4,40.08,Seriousness of Gas Emissions,0.54,1.44
1.12E+18,151.22,-33.85,Seriousness of Gas Emissions,0.52,-1.34
1.12E+18,-0.13,51.51,Seriousness of Gas Emissions,-0.19,4.06
1.12E+18,-0.13,51.51,Weather Extremes,0.02,4.06
1.12E+18,-94.67,38.98,Weather Extremes,-0.02,4.31
1.12E+18,-117.16,32.72,Seriousness of Gas Emissions,0.41,-1.44
1.12E+18,3.91,7.38,Seriousness of Gas Emissions,-0.11,0.76
1.12E+18,172.63,-43.53,Weather Extremes,-0.05,-1.67
1.12E+18,-121.89,37.34,Weather Extremes,-0.56,-4.24
1.12E+18,-123.11,49.26,Weather Extremes,-0.54,-1.23
1.12E+18,-1.92,51.25,Seriousness of Gas Emissions,0.54,4.35
1.12E+18,-2.6,51.45,Seriousness of Gas Emissions,-0.49,4.72
1.12E+18,-2.6,51.46,Seriousness of Gas Emissions,-0.49,4.72
1.12E+18,-71.2,42.79,Impact of Resource Overconsumption,0.22,2.21
1.12E+18,-1.26,52.53,Weather Extremes,-0.51,4.85
1.12E+18,-93.61,41.6,Weather Extremes,0.44,5.25
1.12E+18,-6.26,53.35,Weather Extremes,0.25,4.95
1.12E+18,-122.44,45.17,Weather Extremes,-0.75,-2.63
1.12E+18,-4.26,55.87,Weather Extremes,-0.73,4.71
1.12E+18,-105.75,53.08,Weather Extremes,-0.64,-2.47
1.12E+18,-118.34,46.07,Impact of Resource Overconsumption,-0.04,-2.67
1.12E+18,-2,54,Weather Extremes,-0.06,5.14
1.12E+18,-1.37,51.78,Seriousness of Gas Emissions,0.54,4.35
1.12E+18,-4,56,Seriousness of Gas Emissions,-0.4,4.96
1.12E+18,-3.19,55.95,Impact of Resource Overconsumption,0.16,4.92
1.12E+18,-63.58,44.64,Weather Extremes,-0.72,1.52
1.12E+18,-111.69,40.3,Weather Extremes,-0.07,2.51
1.12E+18,-77.52,43.09,Impact of Resource Overconsumption,-0.7,8
1.12E+18,-1.26,52.53,Weather Extremes,0.25,4.85
1.12E+18,-92.28,30,Weather Extremes,-0.37,2.61
1.12E+18,-80.27,25.72,Weather Extremes,-0.44,0.61
1.12E+18,-123.1,44.05,Impact of Resource Overconsumption,0.7,-2.88
1.12E+18,-81.03,44.15,Weather Extremes,-0.27,8.64
1.12E+18,-0.13,51.51,Weather Extremes,-0.62,4.06
1.12E+18,-66.41,18.22,Weather Extremes,-0.47,-0.21
1.12E+18,-95.36,29.76,Weather Extremes,-0.23,2.46
1.12E+18,-83.69,43.02,Weather Extremes,0.12,8.6
1.12E+18,0.73,51.54,Weather Extremes,-0.37,3.93
1.12E+18,172.63,-43.53,Weather Extremes,0.34,-1.67
1.12E+18,-79.42,43.7,Seriousness of Gas Emissions,0.54,8.55
1.12E+18,-89.4,43.07,Seriousness of Gas Emissions,0.52,5.34
1.12E+18,-122.27,37.87,Weather Extremes,0.19,-3.58
1.12E+18,-113.51,53.54,Weather Extremes,0.41,-4.02
1.12E+18,-83,40.25,Seriousness of Gas Emissions,-0.53,7.3
1.12E+18,-158.08,21.33,Weather Extremes,-0.48,0.35
1.12E+18,-0.01,51.46,Weather Extremes,-0.68,4.06
1.12E+18,3.06,50.64,Seriousness of Gas Emissions,0.6,5.92
1.12E+18,-79.42,43.7,Weather Extremes,-0.63,8.55
1.12E+18,150.89,-34.42,Seriousness of Gas Emissions,-0.66,-1.51
1.12E+18,-122.42,37.77,Weather Extremes,0.85,-3.58
1.12E+18,144.96,-37.81,Seriousness of Gas Emissions,0.51,-2.29
